repo,path,id,group,stated_status_line,lifecycle_phase,owner,baseline_status,baseline_closed,last_git_commit_date,last_git_commit,age_days,evidence_line,evidence_quote,evidence,classification_method,checked_boxes,unchecked_boxes,source_sha256,retirement_candidate,retirement_reason,duplicate_id_across_repos
futon2,futon2/holes/M-post-mining-ingest.md,M-post-mining-ingest,open,"L3: **Status:** IDENTIFY ratified (Joe, 2026-06-26) → **MAP in progress.** (Lifecycle: `futon4/holes/mission-lifecycle.md`; MAP = survey/catalogue the artifacts + consumers, facts not design.)","L3 (status phase mentions): IDENTIFY, MAP, MAP","L4: Joe + claude-1 · **Spawned:** 2026-06-26, from [[M-points-de-fuite]]'s VERIFY — when we moved to *reconstruct the past from the mine*, we hit the question of which mine, applied how.","identify ratified (joe, 2026-06-26) → **map in progress.** (lifecycle: `futon4/h",no,2026-06-27T23:06:01+01:00,c310ef6aa0ac11a514ae9f152f7ce751882ff5c9,86,3,"**Status:** IDENTIFY ratified (Joe, 2026-06-26) → **MAP in progress.** (Lifecycle: `futon4/holes/mission-lifecycle.md`; MAP = survey/catalogue the artifacts + consumers, facts not design.)",Nonterminal stated status/lifecycle; no reviewed whole-document closure or retirement record.,nonterminal-header,0,0,9b8d14df1e2836867e8f6219325064fb5e60014eddc57257c725e3a83a39b831,yes,Open; last Git touch 2026-06-27 UTC (86 days before census date).,
futon2,futon2/holes/M-strategic-mission-value.md,M-strategic-mission-value,open,"L3: **Status:** IDENTIFY → handoff to codex-3, reviewed by claude-6.",L3 (status phase mentions): IDENTIFY,,"identify → handoff to codex-3, reviewed by claude-6.",no,2026-07-22T11:06:00+01:00,efc35e713226bca529fcf58ab249694db7add094,61,3,"**Status:** IDENTIFY → handoff to codex-3, reviewed by claude-6.",Nonterminal stated status/lifecycle; no reviewed whole-document closure or retirement record.,nonterminal-header,0,0,64b314cd55e2ce89d56c8127da3a5ed90380a9a375594970e31ae6aa5a09908b,yes,Open; last Git touch 2026-07-22 UTC (61 days before census date).,
futon2,futon2/holes/M-text-sidecar.md,M-text-sidecar,open,"L4: **Status:** OPEN — IDENTIFY drafted, awaiting Joe's read",L4 (status phase mentions): IDENTIFY,"L5: claude (Fable session, 2026-07-10). Driver: Joe.","open — identify drafted, awaiting joe's read",no,2026-07-11T23:14:19+01:00,a056cef1609cbd4dc3ef85790539deea7b55c9cd,72,4,"**Status:** OPEN — IDENTIFY drafted, awaiting Joe's read",Nonterminal stated status/lifecycle; no reviewed whole-document closure or retirement record.,nonterminal-header,0,0,ff854bf61b57a13105863b3e904a2fb3025b7ab9f664c8ccaf49d32d171e0e5d,yes,Open; last Git touch 2026-07-11 UTC (72 days before census date).,
futon2,futon2/holes/M-wm-capability-claim.md,M-wm-capability-claim,open,L4: **Status:** SPEC. Prerequisite for M-aif-stack S2.,,L3: Claude (claude-4). **Operator:** Joe.,spec. prerequisite for m-aif-stack s2.,no,2026-08-01T16:01:00+01:00,c6b14e4f593f879aae642dd1af56a86f2515ab28,51,4,**Status:** SPEC. Prerequisite for M-aif-stack S2.,Nonterminal stated status/lifecycle; no reviewed whole-document closure or retirement record.,nonterminal-header,0,0,5de991ddcce1df8f7d7557bc103bbdb884ddff1964f2a1fed336afed107e4df4,yes,Open; last Git touch 2026-08-01 UTC (51 days before census date).,
futon2,futon2/holes/M-wm-policies-documented-run-2026-06-24.md,M-wm-policies-documented-run-2026-06-24,undetermined,,,,"aware corrections live, the cursor sits at **rank 55/63** and on-ascent / concre",no,2026-06-24T14:46:13+01:00,5a04e84f2d78b03b99b935bbb004ede1d96861a7,89,,,No recognized document status/lifecycle field in first 80 lines; later section statuses are not promoted to mission status.,no-header,0,0,ad8b2b5a955eeb2781638e550743f110ad87fe200f63099e5acbafe61b5dbe5a,no,,
futon2,futon2/holes/M-wm-policies.md,M-wm-policies,closed-witnessed,"L4: **Status:** **CLOSED (Joe, 2026-06-24).** All 4 completion criteria MET + live-verified; Track 1 LIVE, Track 2 (rollout/R13) LANDED+witnessed, Track 3 (niche-construction/R17 + grounding/R18) LIVE+committed; DOCUMENT done (§5 + `M-wm-policies-documented-run-2026-06-24.md`). Drove the AIF contract **R12→R18** (created R13; surfaced R16/R17/R18). Gated next-phases continue under their own homes: Car-3 acting → operator arming (R16 loop-closure + consent gate); `E-prove-salingaros-cascade-scorer` (R18 proof); route-(a) island foothold → operator go.",L4 (status phase mentions): DOCUMENT,L5: Joe + claude-1,"closed (joe, 2026-06-24).** all 4 completion criteria met + live-verified; track",yes,2026-06-24T14:46:13+01:00,5a04e84f2d78b03b99b935bbb004ede1d96861a7,89,1143,"## 5. DOCUMENT — completion check, AIF-theory touch-map, close recommendation (claude-2, 2026-06-24)","DOCUMENT enumerates all four criteria MET with live measurements, documented-run sibling and commits ac93ed4/af26ef6/5708281; added Track-3 obligations recorded delivered.",manual,0,0,f3f13512b0394df7b81abadff39576ca692884e11c88ec23969ddb8d2974f455,no,,
futon2,futon2/holes/M-wm-substrate-1a-to-1b-port.md,M-wm-substrate-1a-to-1b-port,open,"L3: **Status:** IDENTIFY → handoff to codex-3, reviewed by claude-6.",L3 (status phase mentions): IDENTIFY,,"identify → handoff to codex-3, reviewed by claude-6.",no,2026-07-22T11:06:00+01:00,efc35e713226bca529fcf58ab249694db7add094,61,3,"**Status:** IDENTIFY → handoff to codex-3, reviewed by claude-6.",Nonterminal stated status/lifecycle; no reviewed whole-document closure or retirement record.,nonterminal-header,0,0,a2f542e47a62101d113e4b3792f275f8ddc37df31d53d0dbfe3c98709a642323,yes,Open; last Git touch 2026-07-22 UTC (61 days before census date).,
futon2,futon2/holes/M-wm-three-factor-mission-value.md,M-wm-three-factor-mission-value,open,"L3: **Status:** IDENTIFY → handoff, reviewed by claude-6.",L3 (status phase mentions): IDENTIFY,,"identify → handoff, reviewed by claude-6.",no,2026-07-22T11:06:00+01:00,efc35e713226bca529fcf58ab249694db7add094,61,3,"**Status:** IDENTIFY → handoff, reviewed by claude-6.",Nonterminal stated status/lifecycle; no reviewed whole-document closure or retirement record.,nonterminal-header,0,0,7296a2730524303b386b76e1b4d339dc1c7f092137d7cab872d8b0b6826e77a4,yes,Open; last Git touch 2026-07-22 UTC (61 days before census date).,
futon2,futon2/holes/M-zaif-harness.md,M-zaif-harness,open,"L4: **Status:** OPEN — IDENTIFY drafted from the lucy session discussion, awaiting Joe's read.",L4 (status phase mentions): IDENTIFY,"L5: claude (Fable session, 2026-07-11). Driver: Joe.","open — identify drafted from the lucy session discussion, awaiting joe's read.",no,2026-09-02T14:03:47+00:00,845de410268b8aff44fe25a3089a94b00bcf33e9,19,4,"**Status:** OPEN — IDENTIFY drafted from the lucy session discussion, awaiting Joe's read.",Nonterminal stated status/lifecycle; no reviewed whole-document closure or retirement record.,nonterminal-header,0,0,d90108d893358f91565b4b44ee4b807497c9079e8b35595374736d281cefd4c0,no,,
futon2,futon2/holes/evidence/M-first-flights-closure-mechanical-path.md,M-first-flights-closure-mechanical-path,undetermined,,,,classification (the primary gate),no,2026-07-06T13:26:02+01:00,27ef946dab776908606bc4d06594fb189752c659,77,64,**Recommended status choice: `SUPERSEDED-AS-MISSION toward M-fold-ansatz`**,Companion report labels Phase A complete but proposes alternative closure dispositions rather than establishing this document's own final lifecycle.,manual,0,0,9228f6cae6e6bca7d101f27db84748c584906fede1a5aa120bd972feea656ebb,no,,
futon2,futon2/holes/excursions/E-wm-apparatus.md,E-wm-apparatus,undetermined,,,,unknown,no,2026-09-08T13:19:47+00:00,ed6246e801f010b86ac35f7afc285a3b76ab7ceb,13,,,No recognized document status/lifecycle field in first 80 lines; later section statuses are not promoted to mission status.,no-header,0,0,06cb4fd6978b02fd422cfe3ae968df1474f66a9cda6948857ae4c0e810b594d7,no,,
futon2,futon2/holes/labs/wm-contract/runs/E-live-strategic-discovery-2026-09-09.md,E-live-strategic-discovery-2026-09-09,undetermined,,,,unknown,no,2026-09-09T16:00:01+00:00,b60d2f4bf3a41ff529ec10f824825929fc359ce7,12,,,No recognized document status/lifecycle field in first 80 lines; later section statuses are not promoted to mission status.,no-header,0,0,a39aa2281e1720c97e6b4283eb4a9f5e479deae7ec94586d7a03a5197ed5e3f2,no,,
futon2,futon2/holes/labs/wm-contract/runs/E-pre-go-live-experiment-2026-09-09.md,E-pre-go-live-experiment-2026-09-09,open,L3: Status: task commissioned by Joe; executable interpretation proposed for independent,,,task commissioned by joe; executable interpretation proposed for independent,no,2026-09-09T18:45:32+00:00,2b77d2129cb50d467f3081e5dc429de6a3adcdf4,12,3,Status: task commissioned by Joe; executable interpretation proposed for independent,Nonterminal stated status/lifecycle; no reviewed whole-document closure or retirement record.,nonterminal-header,0,0,bd92e5efa1946217ed411c31e681a334ef004712830bbd7a3d6cadf500cd1cd5,no,,
futon2,futon2/holes/labs/wm-contract/runs/E-pre-go-live-independent-pair-2026-09-10.md,E-pre-go-live-independent-pair-2026-09-10,undetermined,,,,unknown,no,2026-09-10T16:08:23+00:00,af6f39c8d8b5b85a99459569f61bd982645aa92e,11,,,No recognized document status/lifecycle field in first 80 lines; later section statuses are not promoted to mission status.,no-header,0,0,bde836fd62ee3bee37c9cfd5f286e28178e14ec54c7aa5b2332caff6e28ff16e,no,,
futon2,futon2/holes/labs/wm-contract/runs/E-pre-go-live-independent-pair-review-2026-09-10.md,E-pre-go-live-independent-pair-review-2026-09-10,undetermined,,,,unknown,no,2026-09-10T16:13:01+00:00,0ba24a86e23311e0ddb216faf6c589cf6f2fbfd3,11,,,No recognized document status/lifecycle field in first 80 lines; later section statuses are not promoted to mission status.,no-header,0,0,7daba3cccd76ef97acbad68e8667f781bb71f0f0e71e74037ea70202604ba21a,no,,
futon2,futon2/holes/labs/wm-contract/runs/E-pre-go-live-manifest-2026-09-10.md,E-pre-go-live-manifest-2026-09-10,open,L3: Status: **proposed for codex-17 independent review; no primary execution**.,,,proposed for codex-17 independent review; no primary execution**.,no,2026-09-10T16:01:45+00:00,06a8d5a827430eaf8a3bb6ac31a5b19156f7423a,11,3,Status: **proposed for codex-17 independent review; no primary execution**.,Nonterminal stated status/lifecycle; no reviewed whole-document closure or retirement record.,nonterminal-header,0,0,c25f6d3bff500e17451a28c7564e92ec5b3c6cb7d0724d19a5e6a1e57feda12b,no,,
futon2,futon2/holes/labs/wm-contract/runs/E-pre-go-live-manifest-review-2026-09-10.md,E-pre-go-live-manifest-review-2026-09-10,undetermined,,,,unknown,no,2026-09-10T16:04:06+00:00,97e2766b136eb06067cd9c81f6fdf68a7795d798,11,,,No recognized document status/lifecycle field in first 80 lines; later section statuses are not promoted to mission status.,no-header,0,0,98c6bfbe58a564c3a7f47e9461af93173feb39e9ff45de657a0f16ebebe3d37a,no,,
futon2,futon2/holes/labs/wm-contract/runs/E-pre-go-live-post-repin-probe-2026-09-09.md,E-pre-go-live-post-repin-probe-2026-09-09,undetermined,,,,unknown,no,2026-09-09T18:53:10+00:00,a9abb714ca7c946e7f437591e610b291932a656f,12,,,No recognized document status/lifecycle field in first 80 lines; later section statuses are not promoted to mission status.,no-header,0,0,cc20ce203808e03f998afa22a75f32dc320baa60f2a87301aa9c58eb748a3fcf,no,,
futon2,futon2/holes/labs/wm-contract/runs/RUN4-preparation-2026-09-10/C-WIRING-REVIEW.md,C-WIRING-REVIEW,undetermined,,,,unknown,no,2026-09-10T13:22:21+00:00,c2ade9c2835c272eeaad18ad800d272bda9632aa,11,,,No recognized document status/lifecycle field in first 80 lines; later section statuses are not promoted to mission status.,no-header,0,0,031b58d3e535e03458f4382b92eacacf11d25b9c6888267a40ee750a205546f6,no,,
futon2,futon2/holes/labs/wm-contract/runs/RUN4-preparation-2026-09-10/draft-missions/M-f10-u83-blockage-reconciliation.md,M-f10-u83-blockage-reconciliation,open,L3: Status: DRAFT — NON-LIVE; independent review and explicit activation required,,,draft — non-live; independent review and explicit activation required,no,2026-09-10T17:23:20+00:00,db99f729be4b0fc29e2eb4e2e61b772c75ef75e7,11,3,Status: DRAFT — NON-LIVE; independent review and explicit activation required,Nonterminal stated status/lifecycle; no reviewed whole-document closure or retirement record.,nonterminal-header,0,0,9dc973f34bb2937309740979e702d61342265eaef7524aaf39ca4201b1fd646a,no,,
futon2,futon2/holes/labs/wm-contract/runs/RUN4-preparation-2026-09-10/draft-missions/M-run4-outer-loop-successor.md,M-run4-outer-loop-successor,open,L3: **Status:** DRAFT — NON-LIVE; independent review and explicit activation required,,L4: unassigned Codex/Zai implementation worker; independent reviewer required,draft — non-live; independent review and explicit activation required,no,2026-09-10T13:55:16+00:00,6966e80fcee2e8105bb92f393ddad92cd1620107,11,3,**Status:** DRAFT — NON-LIVE; independent review and explicit activation required,Nonterminal stated status/lifecycle; no reviewed whole-document closure or retirement record.,nonterminal-header,0,4,d4fe9545894298b91a3424bbb46a74380e67b65131eb6a8af31f5c41b13576dd,no,,
futon2,futon2/holes/labs/wm-contract/runs/RUN4-preparation-2026-09-10/draft-missions/M-u88-contextual-preferences.md,M-u88-contextual-preferences,open,L3: Status: DRAFT — NON-LIVE; independent review and explicit activation required,,,draft — non-live; independent review and explicit activation required,no,2026-09-10T17:23:20+00:00,db99f729be4b0fc29e2eb4e2e61b772c75ef75e7,11,3,Status: DRAFT — NON-LIVE; independent review and explicit activation required,Nonterminal stated status/lifecycle; no reviewed whole-document closure or retirement record.,nonterminal-header,0,0,8fecf3daf99b58b6fe5f15182df017e3205530cc568af930452b59ca3ee89508,no,,futon2/holes/labs/wm-contract/runs/RUN4-preparation-2026-09-10/draft-missions/M-u88-contextual-preferences.md | futon2/holes/missions/M-u88-contextual-preferences.md | futon3c/holes/labs/wm-contract/runs/RUN4-U88-codex20-2026-09-11/authority/holes/missions/M-u88-contextual-preferences.md | futon3c/holes/labs/wm-contract/runs/RUN4-U88-codex20-v2-2026-09-11/authority/holes/missions/M-u88-contextual-preferences.md | futon3c/holes/labs/wm-contract/runs/RUN4-U88-zai-successor-2026-09-12/authority/holes/missions/M-u88-contextual-preferences.md | futon3c/holes/labs/wm-contract/runs/RUN4-U88-zai-successor-2026-09-12-v4/authority/holes/missions/M-u88-contextual-preferences.md | futon3c/holes/labs/wm-contract/runs/RUN4-initialization-close-admission-2026-09-11/authority/holes/missions/M-u88-contextual-preferences.md | futon3c/holes/labs/wm-contract/runs/RUN4-repair-ea1-admission-2026-09-12/authority/holes/missions/M-u88-contextual-preferences.md | futon3c/holes/labs/wm-contract/runs/RUN4-repair-ea1-admission-2026-09-12-v2/authority/holes/missions/M-u88-contextual-preferences.md | futon3c/holes/labs/wm-contract/runs/RUN4-repair-initialization-collision-admission-2026-09-11/authority/holes/missions/M-u88-contextual-preferences.md | futon3c/holes/labs/wm-contract/runs/RUN4-repair-initialization38690-admission-2026-09-11/authority/holes/missions/M-u88-contextual-preferences.md | futon3c/holes/labs/wm-contract/runs/RUN4-repair-pinned-selection-admission-2026-09-11/authority/holes/missions/M-u88-contextual-preferences.md | futon3c/holes/labs/wm-contract/runs/RUN4-repair-successor-v2-selection-admission-2026-09-11/authority/holes/missions/M-u88-contextual-preferences.md | futon3c/holes/labs/wm-contract/runs/RUN4-repair-successor-v2-selection-zai-admission-2026-09-11/authority/holes/missions/M-u88-contextual-preferences.md | futon3c/holes/labs/wm-contract/runs/RUN4-repair057-admission-2026-09-11/authority/holes/missions/M-u88-contextual-preferences.md | futon3c/holes/labs/wm-contract/runs/RUN4-repair058-admission-2026-09-11/authority/holes/missions/M-u88-contextual-preferences.md
futon2,futon2/holes/missions/M-G-wm-wiring.md,M-G-wm-wiring,open,"L4: **Status:** HEAD. Campaign chartered by Joe (emacs-repl, 2026-09-15): ""we need to get real evidence that it can be completed… a new M-G-wm-wiring.md campaign that indexes into these checklist items as its (complex) gap, and that develops a strategy for working through them in a reasonable order that will get us to completion.""",L4 (status phase mentions): HEAD,"L5: Joe. Build/review seats to be assigned per stage (current active: claude-20 lead/F13, codex-26 spec+Lean, codex-27 kernel, zai-7/zai-8 Zaif-fitness + verification).","head. campaign chartered by joe (emacs-repl, 2026-09-15): ""we need to get real e",no,2026-09-17T19:49:56+00:00,d9b906f31ad815257f8690e3b0b5bc2e01511c5b,4,4,"**Status:** HEAD. Campaign chartered by Joe (emacs-repl, 2026-09-15): ""we need to get real evidence that it can be completed… a new M-G-wm-wiring.md campaign that indexes into these checklist items as its (complex) gap, and that develops a strategy for working through them in a reasonable order that will get us to completion.""","HEAD charter says can be completed as a desired future result, not a closure.",manual,0,8,4569b69b8d4f9d7619b60f13bb0864819d372289f1cb55082499df2e0158f745,no,,
futon2,futon2/holes/missions/M-aif-a-matrix-faithfulness.md,M-aif-a-matrix-faithfulness,open,L4: **Status:** **INSTANTIATE (Stage 1 production-wired; simulation spike complete; Stage 2 exogenous calibration pending)**,L4 (status phase mentions): INSTANTIATE,L5: Joe + unassigned implementation owner,instantiate (stage 1 production-wired; simulation spike complete; stage 2 exogen,yes,2026-07-14T00:22:41+01:00,9d8f2dee099382e19467c92152ed0805c1b0f337,70,4,**Status:** **INSTANTIATE (Stage 1 production-wired; simulation spike complete; Stage 2 exogenous calibration pending)**,Stage 2 exogenous calibration explicitly pending.,manual,0,0,ced74827d8a7e6d0b9aad157f38c294f1553ae2f46e520c577e01bd4d6d24b7f,yes,Open; last Git touch 2026-07-13 UTC (70 days before census date).,
futon2,futon2/holes/missions/M-aif-gap-epistemic-affordance.md,M-aif-gap-epistemic-affordance,open,L4: **Status:** **IDENTIFY — dependent on M-aif-policy-conditioned-eig**,L4 (status phase mentions): IDENTIFY,L5: Joe + unassigned implementation owner,identify — dependent on m-aif-policy-conditioned-eig**,no,2026-07-14T00:22:41+01:00,9d8f2dee099382e19467c92152ed0805c1b0f337,70,4,**Status:** **IDENTIFY — dependent on M-aif-policy-conditioned-eig**,Nonterminal stated status/lifecycle; no reviewed whole-document closure or retirement record.,nonterminal-header,0,0,678fa0f19477c1a105854a25a8eb118ec5d0c062074999cd1c121bb5e0e3465b,yes,Open; last Git touch 2026-07-13 UTC (70 days before census date).,
